user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
suyooniee,she/her (18),Twitter for Android,,2021-05-09 15:17:02,False,1649,@BIGHIT_MUSIC I NEED A OXYGEN RN!!,0,False
Aathiraa08,Bangalore,Twitter for Android,,2021-05-09 15:17:01,False,190,"@AsianetNewsML @AsianetNewsML, the Bangalore South MP called for a press meet to announce the door delivery of oxyg… https://t.co/Im59f3iEK0",0,False
_iamciandra,bts world,Twitter for Android,,2021-05-09 15:17:00,False,431,"penge oxygen

#ButterTeaser1 
#BTS_Butter 
@BTS_twt",0,False
itsmeseokjiniee,,Twitter for Android,,2021-05-09 15:16:55,False,273,@jooniejoons_ OXYGEN PLS,0,False
royalpinks,She/her,Twitter for iPad,,2021-05-09 15:16:53,False,469,THIS IS ILLEGAL SOMEONE STOP THEM FCKING I NEED OXYGEN GIVE ME CPR ASAP??? I CAN’T- https://t.co/KXysvonbbP,0,False
dsawdya,Pune,Twitter for Android,,2021-05-09 15:16:51,False,227,@amitsurg @invest_mutual Don't trust this number all hoarding of oxygen concentrator and medicine out now there wil… https://t.co/5qYamZy0TT,0,False
NaveenK64049561,"Hyderabad, India",Twitter for Android,,2021-05-09 15:16:50,False,1566,"@bnnegi @ashokvarma_n @PriyaSometimes Sri Venkateswara Hospital, Vijayawada Oxygen Beds available (ICU &amp; Ventilator… https://t.co/jcQ9GBY1jx",0,False
Iffidel,मेरा भारत महान ,Twitter Web App,,2021-05-09 15:16:46,True,896,@RakeshSinha01 @narendramodi Deaths due to lack of oxygen.,0,False
aeyyyjaeyyy,,Twitter for Android,,2021-05-09 15:16:41,False,492,@BIGHIT_MUSIC I NEED OXYGEN PLEASE,0,False
S3XCKTH_,"      (つ≧▽≦)つShe!They
jow.ellachu.jam.nick.zee.m.chim.kae.kae⁷.rae.glory.elaine.kumarenghobi.ann.elli.sun.jem.janey.chimchim.moni.sam.elyse.chukichi",Twitter for Android,,2021-05-09 15:16:41,False,1390,@jikoolatte AHHHH bestie give me oxygen 😭😭,0,False
iamssunill,Mumbai:CITY::Bombay:FEELING,Twitter for iPhone,,2021-05-09 15:16:40,True,1108,Some judges were talking of hanging people who are stopping Oxygen tankers! What would they do with this criminal? https://t.co/r2IsT7IeGg,0,False
vizhpuneet,,Twitter Web App,,2021-05-09 15:16:38,False,321,"Covid-19: Delhi got only 71% of SC-approved medical oxygen on Saturday, says government https://t.co/dXTKzdCmOs",0,False
dorothea9458,,Twitter for Android,,2021-05-09 15:16:36,False,128,"@singh_skr @HuXijin_GT my friend, I can tell you are a good person and I totally understand ur anger about the viru… https://t.co/quEgAxY9q2",0,False
DrJawahars,"New Delhi, India",Twitter for Android,,2021-05-09 15:16:36,True,369,Oxygen Plants compulsory at all Medical Colleges: #NMC Amends MBBS regulations! #COVID19 https://t.co/omHesPGJYG,2,False
bwedtae,"너의 컨버스하이에 꽂혔나 봐
별 수 없나 봐 나는 wo",Twitter for iPad,,2021-05-09 15:16:32,False,187,I FEEL LIKE I HAVE NO OXYGEN INSIDE ME 🐎,0,False
saichinamuthev,,Twitter for Android,,2021-05-09 15:16:31,False,415,Guys please help my aunty who is 70 years and her oxygen level is 75 and she's from gannavaram (andhrapradesh) and… https://t.co/kVLX50mbqG,0,False
ImA2Zee,,Twitter for iPhone,,2021-05-09 15:16:31,False,52,@nayanikaaa And remember all the world class hospitals and oxygen plants that existed before Mughal invaders?? The… https://t.co/L2BBfydYZL,0,False
vpcalabrese,NYC,Twitter Web App,,2021-05-09 15:16:30,False,1442,@historicalpolls They seem to be trying to spin it as actually she's getting promoted (to some other job that no on… https://t.co/uudjT0967D,0,False
NxtxlieCx1,"SL,UT",Twitter Web App,,2021-05-09 15:16:28,True,1654,@Rainbowbabygg Its a potential! The lack of oxygen can really affect a lot of things in your body hahahaha with var… https://t.co/RvdTatUmfu,0,False
accessmenow,"Bengaluru, India",Twitter for iPhone,,2021-05-09 15:16:25,True,463,@ShekharGupta Gave free hand they fucked up in beds and oxygen... now want free hand for vaccine to fuck up and do… https://t.co/p5NNNjqNUf,0,False
chel_bts,🇵🇭 she /her,Twitter for Android,,2021-05-09 15:16:23,True,245,"What I only need  is oxygen, I REALLY CAN'T BREATHE RN",0,False
StruggleRights,,Twitter for Android,,2021-05-09 15:16:19,False,764,"@IMFNews @KGeorgieva @cafreeland #Uganda after receiving $490,000,000 Uganda medical facilities still don't have ox… https://t.co/6wsiBWbg5q",0,False
decision_trees,"New Delhi, India",Twitter Web App,,2021-05-09 15:16:16,True,481,@syatin86 @DrKumarVishwas @dmamroha @SonuSood @UPGovt @myogiadityanath @lakhnauaa Leads for Oxygen availability in… https://t.co/0powG839JH,0,False
mitumohanty,Dombivli,Twitter Web App,,2021-05-09 15:16:13,False,122,@yatharthg07 @AruViva @LokeshD25199980 @ANI Now coming to Delhi.. how badly managed do you have any idea? Oxygen wa… https://t.co/d7t4z8jWRa,0,False
suyooniee,she/her (18),Twitter for Android,,2021-05-09 15:16:11,False,1649,I NEED A OXYGEN RN!!😭😭,0,False
02Bs4,Chennai,Twitter for Android,,2021-05-09 15:16:11,False,962,"@scorpio_go @MeghUpdates @Dev_Fadnavis Hey Comedy Boy 

It doesn't matter even if they construct now , Go and ask y… https://t.co/LMv7RQJfwF",0,False
Cobrakai_1,,Twitter for Android,,2021-05-09 15:16:11,False,137,"Earlier:-
Ujjwala Scheme:- Requesting middle class and upper class to give up their gas cylinders
Now:-
Saanswala S… https://t.co/8CHk0szSpy",0,False
LifeinIndia1,India,Twitter for iPhone,,2021-05-09 15:16:08,False,108,"@swachhbharat #IndiaNeedsLockdown #lockdownVaccinate
#GetRidOfCovid
#saveLivesSaveINDIA

Lockdown and provide food… https://t.co/yzVkkjtiiH",0,False
AvvaleshS,,Twitter Web App,,2021-05-09 15:16:07,False,12,"@SonuSood @SonuSoodArmy @SonuSoodSena sir , please arrange one bed for my jiju ..he is very serious and oxygen leve… https://t.co/EYayB9IU1j",0,False
hellokidneyMD,,Twitter for Android,,2021-05-09 15:16:02,False,540,"@PilipinoTotoo Severe illness is defined as patients with SpO2 ≤94% on room air, and those who require supplemental… https://t.co/b5HO7GYvCT",0,False
SportsChamp7,"Mumbai, India",Twitter for Android,,2021-05-09 15:16:02,True,93,"This part is precious and beautiful✨

His Tadap for His Oxygen and her Happiness. That ""Aaaa Aaaa"" Bgm was adding m… https://t.co/0knsAkWHgy",1,False
makjain08,BANGALORE,Twitter for Android,,2021-05-09 15:16:01,True,89,"@Tejasvi_Surya @BSYBJP
One of my frnd require ICU bed with oxygen ... They are searching for ICU bed from past 3day… https://t.co/UnOi3rJjzM",0,False
SurinderPPS,"Patiala, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='72224574e5f0d6f3', url='https://api.twitter.com/1.1/geo/id/72224574e5f0d6f3.json', place_type='city', name='Patiala', full_name='Patiala, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[76.167294, 30.072684], [76.654115, 30.072684], [76.654115, 30.448265], [76.167294, 30.448265]]]), attributes={})",2021-05-09 15:16:00,True,46,@TheEconomist @ashokkmrsingh BjP has not done its duty well in protecting the people of India as it slept after  fi… https://t.co/0EnmU5QtBO,0,False
TimesNow,India,Twitter Media Studio,,2021-05-09 15:16:00,True,375,"For the first time in 3 months, 7-day average of new Corona cases 'slide'. Health experts cite encouraging signs. O… https://t.co/qKFRPxNVpg",6,False
thelightt45,,Twitter for Android,,2021-05-09 15:15:55,False,245,"@rohit_galani @MJALSHRIKA Let me clarify, this is 80 Metric Ton 'liquid' oxygen. Next time poori news dhyaan se padhke aana",0,False
csseitae,kim taehyung's gf 🐻,Twitter for Android,,2021-05-09 15:15:54,False,650,@jmnluxury let us now have some oxygen what is breathing anyways 😭😭,0,False
xxbbycheb0ba,,Twitter for iPhone,,2021-05-09 15:15:54,False,138,I need oxygen righttt noww !!!!! https://t.co/rVE4fEHEUF,3,False
abhinitk,"Mumbai, India",Twitter for iPhone,,2021-05-09 15:15:51,True,5000,Need ICU Bed with Oxygen.,0,False
ians_india,New Delhi,Twitter Web App,,2021-05-09 15:15:50,True,45,"The South Central Railway's (@SCRailwayIndia) #OxygenExpress started on Sunday, on its third run to bring much need… https://t.co/7XyPwRZLGM",0,False
suniketroy,,Twitter Web App,,2021-05-09 15:15:50,False,1700,"oxygen bed availability (60) DELHI
satyawati harish chand hospital
location: narela
call  01127787008  01127781044… https://t.co/l5xxGSXtYI",5,False
HARVEY_WEAVING,"Kolkata, India",Twitter for Android,,2021-05-09 15:15:47,False,841,"In Ambala no vaccine, no Oxygen and no reporting. https://t.co/VbmoeUdufY",0,False
jheth9,"California, USA",Twitter for Android,,2021-05-09 15:15:46,False,939,@ivantekook_ @GalaxyInsideU i need oxygen 😆😆😆,0,False
Anand0815,,Twitter for Android,,2021-05-09 15:15:46,False,40,"@sardesairajdeep Moreever Kerala is oxygen independent, should ask other states why they cannot be oxygen independe… https://t.co/NMceezOiw2",0,False
StruggleRights,,Twitter for Android,,2021-05-09 15:15:40,False,764,"@IMFNews @KGeorgieva @cafreeland #Uganda after receiving $490,000,000 Uganda medical facilities still don't have ox… https://t.co/Q9GP4SfbBd",0,False
VidyadharNayak_,"Bengaluru, India",Twitter for Android,,2021-05-09 15:15:39,False,343,@KapilMishra_IND @TajinderBagga Please get an Oxygen Audit initiated !!!For Heaven's sake expose this scamster Arvi… https://t.co/lq1PXM84gd,0,False
paridhi24,,Twitter for iPhone,,2021-05-09 15:15:38,False,37,@BDUTT @themojostory watching this only felt like your whole motto to include a Dr. from Batra Hospital in panel wa… https://t.co/qirzszh3Bb,0,False
onhorhythm,India,Twitter for Android,,2021-05-09 15:15:35,False,602,Love like oxygen Taemin (2021) is having my heart https://t.co/zWGnFNY1dU,0,False
aniket1897,Bharat,Twitter Web App,,2021-05-09 15:15:35,False,2298,@monisha_yadav Congratulations ma'am. Keep checking oxygen levels,0,False
nandakumarm,,Twitter Web App,,2021-05-09 15:15:32,True,159,@Sootradhar Even before covid oxygen concentrators were selling at rs 50000 to 200000,0,False
asgoulson,USA  ,Twitter for iPhone,,2021-05-09 15:15:31,False,1875,"Enough already; cut off his oxygen.  He is a disgraced, defeated in the polls, former guy.  In the very least, can… https://t.co/YrlTiOM15j",0,False
yojus,"New Delhi, India",Twitter for Android,,2021-05-09 15:15:29,True,188,"@ndtvfeed @ndtv True.... Same as your party is doing with oxygen and medicine.
You are no different from any other… https://t.co/g3WIIXqCgc",0,False
JeevanSukhi,,Twitter for iPhone,,2021-05-09 15:15:26,True,151,@cbic_india pl wave 100% IGST as my oxygen concentrator donated by my daughter at US arriving soon pl direct… https://t.co/H0fcqkniCH,1,False
rks_sky,"New Delhi, India",Twitter for Android,,2021-05-09 15:15:22,True,69,"@EconomicTimes @raghav_chadha Should the courts be shifted from Delhi, based on which the Delhi Govt is making clai… https://t.co/qGu9B4lvuN",0,False
shreevathsa,"Bengaluru, India",Twitter for Android,,2021-05-09 15:15:22,False,1518,"@TellDM 
1. Patient Name : P Raghuchandra
2. Age : 53
3. Area / Location : Nagarbhavi, Blr
4. Symptoms : Mild Fever… https://t.co/UJO7lW3yBW",0,False
ForBidenPres,,Twitter for Android,,2021-05-09 15:15:21,False,5,"@The_Sleigher Sir we are dying without oxygen and you are watching fast and furious?

#Shame",0,False
chirusainikudu,,Twitter for iPhone,,2021-05-09 15:15:20,True,459,Looking for ICU BED AND OXYGEN IN BANGALORE... ANY LEADS WILL BE APPRECIATED!!,21,False
kimbloommimi,,Twitter for Android,,2021-05-09 15:15:19,True,380,"@IOt7army Share with me your oxygen mask I ran out of them 🥵🥵🥵 
#ButterTeaser1 #BTS_Butter @BTS_twt",0,False
TOIIndiaNews,"New Delhi, India",cmssocialservice,,2021-05-09 15:15:19,False,22,"6,738 oxygen concentrators, 3,856 cylinders received as foreign aid amid Covid-19 surge: Govt https://t.co/wFeZLnsULk",6,False
Ishha14,,Twitter Web App,,2021-05-09 15:15:18,False,109,"#Bhopal  #Madhyapradesh #MPFightsCorona #Beds 

Hospital: Srijan Hospital, Bhopal

Availability: Oxygen #beds + ICU… https://t.co/N1sLoWobYu",0,False
JurassicArse,,Twitter for Android,,2021-05-09 15:15:17,True,1279,"I had the misfortune to have to listen to him foghorn over my morning coffee more than once, the man seemed to cons… https://t.co/dWbkCcnWBT",0,False
anish786md,,Twitter for Android,,2021-05-09 15:15:16,False,270,@SanggitaT Don't be Gobar bhakth? Govt should be accountable in this pandemic where thousands are dying due to lack of oxygen and medicines.,0,False
a01nar,,Twitter Web App,,2021-05-09 15:15:15,False,1261,"@hkj1712 @ranjanakumari you can't magically produce oxygen.
Kejriwal didnt have tankers.. he wouldn't talk to other… https://t.co/LeQ7mgJ576",0,False
eclectic_chimp,India,Twitter for Android,,2021-05-09 15:15:14,True,236,"@jain1345 @bugbug11bug @ashishkjha My mom died of stoke in April, when 2nd COVID wave had barely begun. I saw Crema… https://t.co/XrAxDBApGm",0,False
anubhvkakkar420,,Twitter for Android,,2021-05-09 15:15:12,False,92,I've got one *1* completely filled Oxygen cylinder(large) that has to be returned by tomorrow. If anyone needs it f… https://t.co/gSIttctk4N,0,False
tkkclt,She/Her,Twitter for iPhone,,2021-05-09 15:15:11,False,439,oxygen plssss https://t.co/vAJV2Vtxin,0,False
theind_india,India,Twitter Web App,,2021-05-09 15:15:11,False,225,"Launched Bengaluru South 'MPOxyBank' today for doorstep delivery of Oxygen concentrators:
Tejasvi Surya (… https://t.co/7YrOFYTY3V",0,False
SharadSharmaIYC,"Rajasthan, India",Twitter for Android,,2021-05-09 15:15:09,False,446,"PATIENT NAME - Rajendra kumar Jat
age -50
S/O - Chhitar Mal Jat
HOSPITAL NAME -govt hospital Shahpura Jaipur 
Requi… https://t.co/ufXUkhc4wU",1,False
sekhar_ms,,Twitter for Android,,2021-05-09 15:15:08,False,595,@Karthikmkdp @Iloveindia_007 @JaiTDP @Praveen__KP @someonenewme @naveenkumar8817 @unexpected5678 @VK84015570… https://t.co/lmrkT2gGe1,2,False
mayur3c2,"Hyderabad, India",Twitter for Android,,2021-05-09 15:15:08,False,813,"It's very sad when we see people doing black marketing of life saving drugs even during this pandemic

I just want… https://t.co/j0JTKlThEj",2,False
midasgloss,she/her,Twitter for Android,,2021-05-09 15:15:06,True,551,I'M OUT OF BREATG I DON'T KNOW IF OXYGEN WOULD SUFFICE https://t.co/HiYj78u0af,0,False
sandynicoll1046,New Hampshire,Twitter for Android,,2021-05-09 15:15:03,False,251,@bikivindaloo @ksorbs Suicide by mask no thank you. I love me some oxygen. No mask since the beginning. Laughing at… https://t.co/btwiU7fMai,0,False
TamondongKate,,Twitter for Android,,2021-05-09 15:15:02,True,530,JIMIN!!!!! ACKKKK!! ARMYS!!! ARE GUYS STILL ALIVE?!!! CAUSE I'M RUNNING OUT OF OXYGEN RN!!!!! I'M LITERALLY SHAKING… https://t.co/x6Qp33KCM3,0,False
Sun_Sunny10,,Twitter for iPhone,,2021-05-09 15:15:01,False,103,@HardeepSPuri @TVMohandasPai @BJP4Maharashtra @BJP4India @BJPLive These are all #TaxPayers money. #Centralgovt is w… https://t.co/gJQlHKBkws,0,False
BloombergQuint,"Mumbai, India",Twitter Web App,,2021-05-09 15:15:00,False,130,"The #Covid19 pandemic has left us gasping, literally, for oxygen. A macabre reminder of how precious each breath is… https://t.co/4xEqQ97Wjb",2,False
jimcamochi,17 she/her ,Twitter for Android,,2021-05-09 15:14:59,False,479,SOMEONE PLS GIVE ME AN OXYGEN TANK,0,False
coralatme,,Twitter Web App,,2021-05-09 15:14:59,False,192,@pieddpiiper Takin in oxygen throwing out co2,0,False
shekhawat2u,"Ahmadabad City, India",Twitter for iPhone,,2021-05-09 15:14:58,False,378,"✅ Verified
RISHIKESH
Free Oxygen Ambulance Service 

Name: Parmarth Niketan and Rotary club
Phone: 9412175372, 7302… https://t.co/c1qqV4DRaQ",1,False
nikhilchawla,Delhi 🇮🇳/ Manchester 🇬🇧,Twitter for iPhone,,2021-05-09 15:14:57,True,1026,If and when #NavneetKalra is convicted for his crimes. The court of law should make sure that all his money and ass… https://t.co/w5tWzBLJmz,5,False
Syedowa26443447,,Twitter for Android,,2021-05-09 15:14:56,False,2,@Carozhh Then who give the rights to India to cover the islamic nations oxygen tanks with Reliance foundation and B… https://t.co/eZ8ogezASo,0,False
IFENewsAgency,India,Twitter for Android,,2021-05-09 15:14:56,False,1360,@RDXThinksThat @TheYouthPlus @ritsdiary @YoDograBoiiii @feria_divianshi @geetushrmaa @DrVikasPadha @arumitash… https://t.co/tfJ1LbTji3,0,False
SaffronJay,भारत माता की जय,Twitter for Android,,2021-05-09 15:14:56,True,264,"Reality Check of #OxygenShortage
In Delhi :-

All This While #OxygenChorAAP
Was Accusing Centre For Less Supply

In… https://t.co/WK7ExbVxXV",17,False
bangwooltan,,Twitter for Android,,2021-05-09 15:14:56,False,625,"I think we don't only need oxygen for this comeback, we also need extra soul just incase :))",0,False
krstlmdsvn,🏳️‍🌈,Twitter for iPhone,,2021-05-09 15:14:55,False,130,i don't even what oxygen is at this point IVE LOST IT YALL #BTS_Butter https://t.co/wkZwoTQDBJ,0,False
_PatnaBeats,"Patna, Bihar",Twitter for Android,,2021-05-09 15:14:54,True,54,"Patient name =babulal ram;
 Requirement - Oxygen cylinder
city name =Bettiah;
pin cod=845438;
ITI chauk police line… https://t.co/ITW6LOsBol",1,False
AnujSchowdhary,Hardouna 32800 Nepal,Twitter for Android,,2021-05-09 15:14:52,True,67,"It's emergency need of oxygen for COVID patient.
Sir @SonuSood ji if it is possible please manage oxygen In Nepal
D… https://t.co/PLdFtpAcmk",0,False
